id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,168_wupwise,171_swim,172_mgrid,173_applu,177_mesa,178_galgel,179_art,183_equake,187_facerec,188_ammp,189_lucas,191_fma3d,200_sixtrack,301_apsi,link
271,895,"2014-11-17 00:06:00.792777","2014-11-17 00:06:00.792777",2001-10-01,"Fujitsu Siemens Computers",PRIMEPOWER600,0,f,304,416,302,311,237,186,317,993,419,155,431,363,253,202,248,335,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010827-00809.html
272,896,"2014-11-17 00:06:00.810425","2014-11-17 00:06:00.810425",2002-02-01,"Fujitsu Siemens Computers",PRIMEPOWER650,0,f,371,509,370,464,285,231,358,1089,473,210,507,410,323,294,278,387,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01035.html
273,899,"2014-11-17 00:06:00.828654","2014-11-17 00:06:00.828654",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER650,0,f,483,644,338,536,390,266,301,1126,2316,487,660,419,454,351,275,436,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01464.html
274,896,"2014-11-17 00:06:00.848333","2014-11-17 00:06:00.848333",2001-11-01,"Fujitsu Siemens Computers",PRIMEPOWER800/1000/2000,0,f,332,456,320,329,235,190,354,1089,478,175,497,411,260,246,279,350,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20010910-00870.html
275,898,"2014-11-17 00:06:00.868062","2014-11-17 00:06:00.868062",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER800/1000/2000,0,f,420,551,296,354,293,203,294,1075,3086,379,617,405,322,281,267,385,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01462.html
276,896,"2014-11-17 00:06:00.889651","2014-11-17 00:06:00.889651",2002-02-01,"Fujitsu Siemens Computers",PRIMEPOWER850,0,f,359,493,355,420,273,222,350,1088,476,197,505,406,307,280,278,379,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01037.html
277,899,"2014-11-17 00:06:00.908224","2014-11-17 00:06:00.908224",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER850,0,f,458,613,325,458,356,242,299,1120,2232,444,652,418,402,326,275,424,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01466.html
278,761,"2014-11-17 00:06:00.927775","2014-11-17 00:06:00.927775",2006-01-01,"Fujitsu Siemens Computers","PRIMERGY BX630 TM  252",0,f,2000,2192,2836,2600,1753,2079,2085,3294,2695,1707,2521,1563,2052,1660,865,1668,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060123-05459.html
279,762,"2014-11-17 00:06:00.946280","2014-11-17 00:06:00.946280",2006-02-01,"Fujitsu Siemens Computers","PRIMERGY BX630 TM  254",0,f,2094,2295,2998,2632,1840,2172,2235,3433,2799,1750,2634,1662,2092,1744,930,1768,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060123-05465.html
280,1183,"2014-11-17 00:06:01.050495","2014-11-17 00:06:01.050495",2005-10-01,"Fujitsu Siemens Computers","PRIMERGY Econel 100",800,f,1758,1758,2480,2602,1384,1458,1320,3198,4522,2656,1834,1067,2090,1407,597,1190,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051128-05133.html
281,1185,"2014-11-17 00:06:01.071201","2014-11-17 00:06:01.071201",2005-10-01,"Fujitsu Siemens Computers","PRIMERGY Econel 100",800,f,1843,1843,2597,2640,1462,1526,1403,3384,4702,2763,1925,1121,2188,1471,635,1257,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051128-05129.html
282,1184,"2014-11-17 00:06:01.091294","2014-11-17 00:06:01.091294",2006-05-01,"Fujitsu Siemens Computers","PRIMERGY RX100 S3",800,f,1914,1914,2941,2566,1602,1611,1586,3227,5670,2573,1994,1259,2080,1528,600,1274,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05901.html
283,1530,"2014-11-17 00:06:01.113153","2014-11-17 00:06:01.113153",2005-10-01,"Fujitsu Siemens Computers","PRIMERGY RX100 S3",800,f,1921,1921,2707,2668,1533,1587,1489,3561,4841,2858,2014,1166,2257,1534,673,1320,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050905-04666.html
284,1256,"2014-11-17 00:06:01.135486","2014-11-17 00:06:01.135486",2006-07-01,"Fujitsu Siemens Computers","PRIMERGY RX200 S3",1333,f,2783,2783,3720,2797,1954,2143,3095,7077,12089,2658,2996,2150,2098,2071,1149,1696,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060515-05965.html
285,760,"2014-11-17 00:06:01.157255","2014-11-17 00:06:01.157255",2005-12-01,"Fujitsu Siemens Computers","PRIMERGY RX220 TM  250",0,f,1891,2076,2537,2560,1669,1969,1952,3127,2546,1649,2486,1427,1990,1558,803,1545,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060123-05450.html
286,761,"2014-11-17 00:06:01.175035","2014-11-17 00:06:01.175035",2005-12-01,"Fujitsu Siemens Computers","PRIMERGY RX220 TM  252",0,f,1991,2182,2825,2596,1749,2066,2078,3269,2706,1698,2495,1552,2037,1655,863,1649,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060123-05453.html
287,762,"2014-11-17 00:06:01.195341","2014-11-17 00:06:01.195341",2005-12-01,"Fujitsu Siemens Computers","PRIMERGY RX220 TM  254",0,f,2079,2278,2985,2625,1832,2154,2227,3434,2757,1733,2600,1650,2070,1736,928,1744,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060123-05456.html
288,1181,"2014-11-17 00:06:01.221592","2014-11-17 00:06:01.221592",2005-01-01,"Fujitsu Siemens Computers","PRIMERGY TX150 S3",800,f,1672,1672,2659,2191,1527,1496,1582,2677,2903,2246,1853,911,1940,1484,634,1180,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050511-04089.html
289,1184,"2014-11-17 00:06:01.242148","2014-11-17 00:06:01.242148",2006-05-01,"Fujitsu Siemens Computers","PRIMERGY TX150 S4",800,f,1897,1897,2936,2560,1598,1607,1586,2918,5596,2572,1993,1256,2078,1528,600,1274,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05891.html
290,1186,"2014-11-17 00:06:01.261759","2014-11-17 00:06:01.261759",2006-05-01,"Fujitsu Siemens Computers","PRIMERGY TX150 S4",800,f,2095,2095,3225,2668,1771,1768,1792,3394,6185,2768,2199,1409,2234,1676,680,1419,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05895.html
291,195,"2014-11-17 00:06:01.282170","2014-11-17 00:06:01.282170",2005-07-01,HITACHI,"HITACHI BladeSymphony",0,f,2801,0,2582,4795,2688,4247,1394,7350,12804,3508,2371,1756,2000,1808,1623,1150,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050628-04342.html
292,195,"2014-11-17 00:06:01.303528","2014-11-17 00:06:01.303528",2005-07-01,HITACHI,"HITACHI BladeSymphony",0,f,2851,0,2506,4822,2694,4311,1437,7861,13459,3493,2462,1836,2006,1821,1623,1172,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05162.html
293,876,"2014-11-17 00:06:01.321730","2014-11-17 00:06:01.321730",2004-07-01,"Hewlett-Packard Company","AlphaServer DS15/1000",0,f,682,876,637,1133,472,811,765,1375,851,326,720,492,848,613,381,834,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040621-03120.html
294,879,"2014-11-17 00:06:01.342113","2014-11-17 00:06:01.342113",2003-01-01,"Hewlett-Packard Company","AlphaServer ES47 7/1000",0,f,975,1288,760,3130,614,1318,808,1830,1741,449,961,638,1331,883,404,1078,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01899.html
295,880,"2014-11-17 00:06:01.359183","2014-11-17 00:06:01.359183",2004-07-01,"Hewlett-Packard Company","AlphaServer ES47 7/1150",0,f,1134,1494,887,3600,715,1519,923,2113,2018,531,1114,740,1545,1028,488,1258,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03130.html
296,879,"2014-11-17 00:06:01.377179","2014-11-17 00:06:01.377179",2003-01-01,"Hewlett-Packard Company","AlphaServer ES80 7/1000",0,f,975,1288,760,3130,614,1318,808,1830,1741,449,961,638,1331,883,404,1078,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01907.html
297,880,"2014-11-17 00:06:01.395828","2014-11-17 00:06:01.395828",2004-07-01,"Hewlett-Packard Company","AlphaServer ES80 7/1150",0,f,1134,1494,887,3600,715,1519,923,2113,2018,531,1114,740,1545,1028,488,1258,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03138.html
298,880,"2014-11-17 00:06:01.415358","2014-11-17 00:06:01.415358",2003-01-01,"Hewlett-Packard Company","AlphaServer GS1280 7/1150",0,f,1124,1482,883,3590,708,1518,928,2105,2014,519,1105,735,1522,1019,469,1242,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01917.html
299,881,"2014-11-17 00:06:01.434207","2014-11-17 00:06:01.434207",2004-08-01,"Hewlett-Packard Company","AlphaServer GS1280 7/1300",0,f,1279,1684,1004,4080,807,1706,1042,2386,2289,598,1258,836,1710,1154,553,1419,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03148.html
300,951,"2014-11-17 00:06:01.458422","2014-11-17 00:06:01.458422",2001-11-01,"Hewlett-Packard Company","HP 9000 Model A500",0,f,389,414,343,705,440,537,297,537,392,336,259,377,358,294,283,511,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001105-00280.html
301,951,"2014-11-17 00:06:01.478251","2014-11-17 00:06:01.478251",2000-11-01,"Hewlett-Packard Company","HP 9000 Model L3000",0,f,345,376,318,645,416,523,290,474,354,222,227,352,272,235,278,503,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20001222-00433.html
302,949,"2014-11-17 00:06:01.513441","2014-11-17 00:06:01.513441",1999-11-01,"Hewlett-Packard Company","HP 9000 Model N4000",0,f,266,297,251,560,344,434,232,377,305,195,77.4,292,212,199,220,393,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00028.html
303,952,"2014-11-17 00:06:01.533828","2014-11-17 00:06:01.533828",2000-04-01,"Hewlett-Packard Company","HP 9000 Model N4000",0,f,338,369,272,543,420,510,291,477,348,223,235,351,288,241,293,435,http://www.spec.org/cpu2000/results/res2000q1/cpu2000-20000313-00043.html
304,191,"2014-11-17 00:06:01.562478","2014-11-17 00:06:01.562478",2003-07-01,"Hewlett-Packard Company","HP Integrity Server rx2600   Itanium 2",0,f,1808,1808,1272,3633,2112,2979,989,3428,5400,2462,1551,1159,1619,975,1188,902,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031117-02649.html
305,193,"2014-11-17 00:06:01.583481","2014-11-17 00:06:01.583481",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx2600   Itanium 2",0,f,2119,2119,1466,4136,2503,3469,1126,4225,6514,2982,1925,1413,1774,1091,1402,1024,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030630-02310.html
306,191,"2014-11-17 00:06:01.604860","2014-11-17 00:06:01.604860",2004-01-01,"Hewlett-Packard Company","HP Integrity Server rx4640   Itanium 2",0,f,1891,1891,1245,4097,2297,3083,1054,3741,5299,2442,1672,1215,1736,1050,1215,903,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040126-02754.html
307,193,"2014-11-17 00:06:01.624350","2014-11-17 00:06:01.624350",2004-01-01,"Hewlett-Packard Company","HP Integrity Server rx4640   Itanium 2",0,f,2161,2161,1401,4224,2521,3483,1209,4573,6702,2802,2002,1478,1836,1162,1406,1012,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040126-02755.html
308,191,"2014-11-17 00:06:01.643701","2014-11-17 00:06:01.643701",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx5670   Itanium 2",0,f,1814,1814,1257,3910,2220,2988,991,3441,5049,2458,1599,1156,1632,953,1190,881,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031117-02655.html
309,193,"2014-11-17 00:06:01.666045","2014-11-17 00:06:01.666045",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx5670   Itanium 2",0,f,2108,2108,1423,4201,2506,3402,1149,4248,6671,2915,1959,1418,1749,1057,1374,1001,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030630-02311.html
310,194,"2014-11-17 00:06:01.685613","2014-11-17 00:06:01.685613",2004-12-01,"Hewlett-Packard Company","HP Integrity rx2620-2",0,f,2553,2553,2780,4360,2623,4007,1250,6297,12496,3205,1713,1464,1760,1608,1578,1110,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03481.html
311,193,"2014-11-17 00:06:01.786288","2014-11-17 00:06:01.786288",2004-12-01,"Hewlett-Packard Company","HP Integrity rx4640-8",0,f,2502,2502,2672,4345,2568,3811,1173,6665,11760,3095,1848,1474,1834,1538,1496,1016,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041129-03623.html
312,194,"2014-11-17 00:06:01.807437","2014-11-17 00:06:01.807437",2004-12-01,"Hewlett-Packard Company","HP Integrity rx4640-8",0,f,2712,2712,2853,4385,2736,4125,1299,7247,12367,3578,2186,1663,1876,1609,1599,1127,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03482.html
313,193,"2014-11-17 00:06:01.827357","2014-11-17 00:06:01.827357",2003-09-01,"Hewlett-Packard Company","HP Workstation zx6000   Itanium 2",0,f,2106,2106,1438,4189,2458,3452,1142,4218,6784,2878,1938,1407,1738,1075,1401,987,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030630-02315.html
314,1256,"2014-11-17 00:06:01.847935","2014-11-17 00:06:01.847935",2006-06-01,"Hewlett-Packard Company","ProLiant BL20P G4",1333,f,2711,2727,3752,2785,1803,2086,2842,7197,10538,3144,2674,2019,2046,2059,1201,1589,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06314.html
315,1250,"2014-11-17 00:06:01.869177","2014-11-17 00:06:01.869177",2006-06-01,"Hewlett-Packard Company","ProLiant BL20P G4",1066,f,1932,1939,3536,2633,1595,1784,1613,3759,4512,2878,1614,1141,1723,1599,736,1295,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06364.html
316,1251,"2014-11-17 00:06:01.896847","2014-11-17 00:06:01.896847",2006-06-01,"Hewlett-Packard Company","ProLiant BL20p G4",1066,f,1753,1910,2853,2292,1154,1507,1685,3793,6342,1753,1840,1208,1560,1380,611,1094,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06798.html
317,1268,"2014-11-17 00:06:01.915693","2014-11-17 00:06:01.915693",2007-01-01,"Hewlett-Packard Company","ProLiant BL20p G4",1066,f,1909,2087,2784,2203,1304,1447,1970,4451,7486,1762,2036,1411,1666,1536,715,1211,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070222-08642.html
318,1337,"2014-11-17 00:06:01.935525","2014-11-17 00:06:01.935525",2007-01-01,"Hewlett-Packard Company","ProLiant BL20p G4",1333,f,2540,2775,3567,2711,1773,1841,2782,6339,10737,2164,2787,1985,2053,2027,1021,1529,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08429.html
319,1256,"2014-11-17 00:06:01.955867","2014-11-17 00:06:01.955867",2006-06-01,"Hewlett-Packard Company","ProLiant BL20p G4",1333,f,2769,3008,4082,2845,1953,2149,3092,6977,11926,2221,3006,2155,2080,2151,1146,1681,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06313.html
320,1250,"2014-11-17 00:06:01.975390","2014-11-17 00:06:01.975390",2006-06-01,"Hewlett-Packard Company","ProLiant BL20p G4",1066,f,2016,2101,3535,2641,1801,1809,1908,3662,6078,2078,1707,1363,1735,1724,728,1346,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06363.html
321,761,"2014-11-17 00:06:01.992743","2014-11-17 00:06:01.992743",2005-02-01,"Hewlett-Packard Company","ProLiant BL25p  TM  252",0,f,1860,2012,1956,2667,1764,1766,2019,3090,2430,1700,2136,1526,2173,1592,740,1698,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050128-03758.html
322,762,"2014-11-17 00:06:02.012222","2014-11-17 00:06:02.012222",2005-09-01,"Hewlett-Packard Company","ProLiant BL25p  TM  254",0,f,2051,2258,2848,2636,1874,2184,2174,3409,2711,1719,2679,1596,2160,1657,811,1767,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04657.html
323,765,"2014-11-17 00:06:02.030174","2014-11-17 00:06:02.030174",2005-05-01,"Hewlett-Packard Company","ProLiant BL25p  TM  275",0,f,1710,1874,2333,2344,1560,1820,1721,2825,2308,1499,2237,1291,1917,1370,639,1439,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050711-04357.html
324,765,"2014-11-17 00:06:02.049156","2014-11-17 00:06:02.049156",2005-06-01,"Hewlett-Packard Company","ProLiant BL25p  TM  275",0,f,1465,1519,2245,1979,1363,1268,1593,2460,1598,1417,1636,1083,1569,1318,660,1273,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050725-04437.html
325,766,"2014-11-17 00:06:02.068009","2014-11-17 00:06:02.068009",2005-09-01,"Hewlett-Packard Company","ProLiant BL25p  TM  280",0,f,1862,2057,2558,2559,1698,1980,1877,3083,2524,1626,2438,1401,2074,1491,697,1569,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04642.html
326,767,"2014-11-17 00:06:02.088796","2014-11-17 00:06:02.088796",2006-03-01,"Hewlett-Packard Company","ProLiant BL25p  TM  285",0,f,1937,2132,2674,2447,1719,2014,2114,3184,2511,1599,2530,1514,1931,1622,871,1635,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05683.html
327,788,"2014-11-17 00:06:02.107825","2014-11-17 00:06:02.107825",2006-11-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2218",0,f,2069,2279,2762,2953,1823,2205,2042,3389,2812,1739,2705,1568,2192,1762,869,1671,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07579.html
328,788,"2014-11-17 00:06:02.128403","2014-11-17 00:06:02.128403",2006-11-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2218",0,f,1761,1943,2736,2502,1627,1483,998,2925,4380,1651,1973,1161,1839,1586,787,1505,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07580.html
329,801,"2014-11-17 00:06:02.146953","2014-11-17 00:06:02.146953",2007-01-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2220SE",0,f,2153,2376,2884,2969,1936,2293,2178,3521,2860,1785,2782,1617,2219,1850,930,1804,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08170.html
330,801,"2014-11-17 00:06:02.166374","2014-11-17 00:06:02.166374",2007-01-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2220SE",0,f,1831,2023,2871,2501,1707,1508,1081,3040,4507,1702,2045,1215,1861,1647,845,1584,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08171.html
331,760,"2014-11-17 00:06:02.199307","2014-11-17 00:06:02.199307",2005-02-01,"Hewlett-Packard Company","ProLiant BL35p  TM  250",0,f,1681,1809,1744,2517,1590,1554,1812,2710,2418,1537,1990,1403,1738,1407,681,1563,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050122-03721.html
332,765,"2014-11-17 00:06:02.224799","2014-11-17 00:06:02.224799",2005-06-01,"Hewlett-Packard Company","ProLiant BL35p  TM  275",0,f,1672,1830,2291,2235,1515,1796,1718,2766,2217,1449,2218,1270,1815,1345,639,1422,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04468.html
333,765,"2014-11-17 00:06:02.247529","2014-11-17 00:06:02.247529",2005-06-01,"Hewlett-Packard Company","ProLiant BL35p  TM  275",0,f,1449,1510,2263,1848,1351,1242,1605,2423,1579,1392,1638,1084,1514,1311,669,1276,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04472.html
334,766,"2014-11-17 00:06:02.265921","2014-11-17 00:06:02.265921",2006-03-01,"Hewlett-Packard Company","ProLiant BL35p  TM  280",0,f,1846,2024,2534,2426,1622,1925,1961,3005,2437,1555,2450,1411,1887,1533,805,1543,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05743.html
335,766,"2014-11-17 00:06:02.285327","2014-11-17 00:06:02.285327",2006-03-01,"Hewlett-Packard Company","ProLiant BL35p  TM  280",0,f,1594,1739,2491,2008,1470,1343,945,2640,3939,1508,1782,1093,1658,1428,729,1388,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05752.html
336,767,"2014-11-17 00:06:02.305298","2014-11-17 00:06:02.305298",2006-03-01,"Hewlett-Packard Company","ProLiant BL45p  TM  285",0,f,1652,1801,2570,2060,1542,1363,1011,2746,4028,1529,1843,1140,1679,1486,776,1456,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05704.html
337,770,"2014-11-17 00:06:02.323234","2014-11-17 00:06:02.323234",2005-09-01,"Hewlett-Packard Company","ProLiant BL45p  TM  854",0,f,2052,2260,2825,2635,1877,2190,2179,3405,2716,1720,2682,1601,2164,1658,811,1766,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04624.html
338,772,"2014-11-17 00:06:02.344371","2014-11-17 00:06:02.344371",2005-09-01,"Hewlett-Packard Company","ProLiant BL45p  TM  880",0,f,1861,2060,2536,2555,1698,1983,1881,3073,2515,1626,2438,1403,2081,1493,697,1565,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04628.html
339,773,"2014-11-17 00:06:02.365541","2014-11-17 00:06:02.365541",2006-03-01,"Hewlett-Packard Company","ProLiant BL45p  TM  885",0,f,1939,2125,2689,2445,1718,2014,2107,3217,2520,1601,2542,1509,1928,1617,871,1643,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05709.html
340,773,"2014-11-17 00:06:02.382633","2014-11-17 00:06:02.382633",2006-03-01,"Hewlett-Packard Company","ProLiant BL45p  TM  885",0,f,1682,1830,2608,2116,1570,1391,1025,2791,4157,1555,1872,1159,1710,1508,788,1478,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05716.html
341,1251,"2014-11-17 00:06:02.403293","2014-11-17 00:06:02.403293",2006-06-01,"Hewlett-Packard Company","ProLiant BL460c",1066,f,1753,1910,2845,2281,1154,1503,1689,3799,6449,1750,1836,1208,1554,1376,611,1094,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060807-06948.html
342,1268,"2014-11-17 00:06:02.423181","2014-11-17 00:06:02.423181",2007-01-01,"Hewlett-Packard Company","ProLiant BL460c",1066,f,1901,2074,2766,2188,1304,1432,1966,4444,7524,1758,2052,1413,1639,1515,715,1195,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070222-08646.html
343,1337,"2014-11-17 00:06:02.525599","2014-11-17 00:06:02.525599",2007-01-01,"Hewlett-Packard Company","ProLiant BL460c",1333,f,2549,2784,3585,2714,1779,1849,2784,6340,10670,2176,2793,1990,2067,2040,1021,1557,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08433.html
