id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,164_gzip,175_vpr,176_gcc,181_mcf,186_crafty,197_parser,252_eon,253_perlbmk,254_gap,255_vortex,256_bzip2,300_twolf,link
275,762,"2014-11-17 00:03:13.263199","2014-11-17 00:03:13.263199",2005-09-01,"Fujitsu Siemens Computers","CELSIUS V830 TM  254  Linux 64-bit",,f,1748,1955,1702,1369,1948,782,2502,1297,2910,1915,1853,2828,1571,1539,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060120-05400.html
276,763,"2014-11-17 00:03:13.281819","2014-11-17 00:03:13.281819",2006-03-01,"Fujitsu Siemens Computers","CELSIUS V830 TM  256  Linux 64-bit",,f,1838,2064,1822,1422,2048,784,2677,1365,3117,2035,1958,2979,1652,1603,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060707-06418.html
277,766,"2014-11-17 00:03:13.301669","2014-11-17 00:03:13.301669",2005-09-01,"Fujitsu Siemens Computers","CELSIUS V830 TM  280  Linux 64-bit",,f,1549,1719,1465,1232,1717,755,2151,1149,2499,1657,1636,2496,1400,1393,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060120-05402.html
278,891,"2014-11-17 00:03:13.324154","2014-11-17 00:03:13.324154",2001-04-01,"Fujitsu Siemens Computers",PRIMEPOWER200,,f,254,279,250,233,196,253,271,260,282,285,178,396,254,242,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010226-00463.html
279,893,"2014-11-17 00:03:13.345572","2014-11-17 00:03:13.345572",2001-04-01,"Fujitsu Siemens Computers",PRIMEPOWER200,,f,310,342,308,283,230,289,340,319,348,356,212,491,315,303,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010226-00464.html
280,895,"2014-11-17 00:03:13.364410","2014-11-17 00:03:13.364410",2001-10-01,"Fujitsu Siemens Computers",PRIMEPOWER200,,f,374,406,362,337,280,324,408,377,424,437,241,563,379,456,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010827-00806.html
281,897,"2014-11-17 00:03:13.382383","2014-11-17 00:03:13.382383",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER200,,f,415,491,404,369,285,344,413,431,532,491,267,632,433,531,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01457.html
282,891,"2014-11-17 00:03:13.403182","2014-11-17 00:03:13.403182",2001-04-01,"Fujitsu Siemens Computers",PRIMEPOWER400,,f,265,288,250,237,206,333,273,271,282,293,178,412,267,242,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010226-00465.html
283,893,"2014-11-17 00:03:13.422385","2014-11-17 00:03:13.422385",2001-04-01,"Fujitsu Siemens Computers",PRIMEPOWER400,,f,325,356,309,299,246,398,339,337,341,363,214,508,335,303,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010226-00466.html
284,895,"2014-11-17 00:03:13.444276","2014-11-17 00:03:13.444276",2001-10-01,"Fujitsu Siemens Computers",PRIMEPOWER400,,f,390,424,363,355,285,453,409,400,426,439,211,601,408,469,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010827-00808.html
285,897,"2014-11-17 00:03:13.463477","2014-11-17 00:03:13.463477",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER400,,f,448,521,406,414,301,501,441,463,533,506,269,683,470,548,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01459.html
286,893,"2014-11-17 00:03:13.483177","2014-11-17 00:03:13.483177",2001-04-01,"Fujitsu Siemens Computers",PRIMEPOWER600,,f,321,354,307,288,240,389,340,336,330,364,210,504,334,304,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010226-00467.html
287,895,"2014-11-17 00:03:13.502431","2014-11-17 00:03:13.502431",2001-10-01,"Fujitsu Siemens Computers",PRIMEPOWER600,,f,391,420,360,359,285,442,387,398,425,440,237,599,406,470,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010827-00810.html
288,896,"2014-11-17 00:03:13.521927","2014-11-17 00:03:13.521927",2002-02-01,"Fujitsu Siemens Computers",PRIMEPOWER650,,f,449,478,403,422,365,505,429,452,474,491,278,699,464,524,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01034.html
289,899,"2014-11-17 00:03:13.541293","2014-11-17 00:03:13.541293",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER650,,f,512,624,467,463,261,595,516,541,636,594,320,809,558,634,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01463.html
290,892,"2014-11-17 00:03:13.562302","2014-11-17 00:03:13.562302",2001-01-01,"Fujitsu Siemens Computers",PRIMEPOWER800/1000/2000,,f,286,312,274,264,203,329,305,300,318,317,192,458,294,262,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010226-00468.html
291,894,"2014-11-17 00:03:13.587269","2014-11-17 00:03:13.587269",2001-05-01,"Fujitsu Siemens Computers",PRIMEPOWER800/1000/2000,,f,363,395,343,334,298,403,380,375,398,416,229,570,367,334,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010226-00469.html
292,896,"2014-11-17 00:03:13.608855","2014-11-17 00:03:13.608855",2001-11-01,"Fujitsu Siemens Computers",PRIMEPOWER800/1000/2000,,f,443,475,403,414,346,467,464,450,478,497,260,688,454,528,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20010910-00869.html
293,898,"2014-11-17 00:03:13.627256","2014-11-17 00:03:13.627256",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER800/1000/2000,,f,505,591,453,441,390,520,501,522,618,569,285,785,534,616,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01461.html
294,896,"2014-11-17 00:03:13.647048","2014-11-17 00:03:13.647048",2002-02-01,"Fujitsu Siemens Computers",PRIMEPOWER850,,f,446,476,402,418,360,493,430,452,474,493,271,696,464,525,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01036.html
295,899,"2014-11-17 00:03:13.665681","2014-11-17 00:03:13.665681",2002-09-01,"Fujitsu Siemens Computers",PRIMEPOWER850,,f,501,617,459,458,234,567,516,539,636,591,311,795,556,633,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020708-01465.html
296,1183,"2014-11-17 00:03:13.685733","2014-11-17 00:03:13.685733",2005-10-01,"Fujitsu Siemens Computers","PRIMERGY Econel 100",,f,1485,1485,1004,1038,1779,1881,1109,1261,1774,1792,1650,2552,1151,1525,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051128-05135.html
297,1185,"2014-11-17 00:03:13.765483","2014-11-17 00:03:13.765483",2005-10-01,"Fujitsu Siemens Computers","PRIMERGY Econel 100",,f,1575,1575,1070,1100,1897,1959,1182,1341,1892,1907,1749,2703,1218,1626,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051128-05131.html
298,1184,"2014-11-17 00:03:13.788100","2014-11-17 00:03:13.788100",2006-05-01,"Fujitsu Siemens Computers","PRIMERGY RX100 S3",,f,1505,1505,1011,1037,1800,1945,1118,1270,1893,1829,1652,2586,1151,1521,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05903.html
299,1530,"2014-11-17 00:03:13.810193","2014-11-17 00:03:13.810193",2005-10-01,"Fujitsu Siemens Computers","PRIMERGY RX100 S3",,f,1661,1661,1133,1156,2002,2019,1253,1417,2006,2014,1845,2842,1282,1724,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050905-04668.html
300,1181,"2014-11-17 00:03:13.837010","2014-11-17 00:03:13.837010",2005-01-01,"Fujitsu Siemens Computers","PRIMERGY TX150 S3",,f,1581,1581,1203,978,1916,1336,1335,1374,2264,2045,1897,2645,1091,1744,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050511-04090.html
301,1184,"2014-11-17 00:03:13.926960","2014-11-17 00:03:13.926960",2006-05-01,"Fujitsu Siemens Computers","PRIMERGY TX150 S4",,f,1511,1511,1011,1043,1803,1980,1118,1274,1897,1830,1654,2606,1157,1522,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05892.html
302,1186,"2014-11-17 00:03:13.948444","2014-11-17 00:03:13.948444",2006-05-01,"Fujitsu Siemens Computers","PRIMERGY TX150 S4",,f,1695,1695,1143,1165,2031,2131,1267,1434,2150,2067,1854,2912,1294,1726,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05896.html
303,195,"2014-11-17 00:03:13.968126","2014-11-17 00:03:13.968126",2005-07-01,HITACHI,"HITACHI BladeSymphony",,f,1490,0,1051,1231,1704,2862,1311,1086,2249,1472,956,2239,1271,1483,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050712-04382.html
304,195,"2014-11-17 00:03:13.988468","2014-11-17 00:03:13.988468",2005-07-01,HITACHI,"HITACHI BladeSymphony",,f,1490,0,1051,1231,1704,2862,1311,1086,2249,1472,956,2239,1271,1483,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050804-04443.html
305,195,"2014-11-17 00:03:14.010382","2014-11-17 00:03:14.010382",2005-07-01,HITACHI,"HITACHI BladeSymphony",,f,1502,0,1065,1256,1748,2750,1346,1095,2270,1439,971,2285,1315,1456,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05164.html
306,876,"2014-11-17 00:03:14.037212","2014-11-17 00:03:14.037212",2004-07-01,"Hewlett-Packard Company","AlphaServer DS15/1000",,f,572,631,458,538,597,391,782,376,813,606,461,823,629,612,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040621-03122.html
307,879,"2014-11-17 00:03:14.059726","2014-11-17 00:03:14.059726",2003-01-01,"Hewlett-Packard Company","AlphaServer ES47 7/1000",,f,689,761,507,713,746,619,856,446,831,660,553,947,715,881,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01900.html
308,880,"2014-11-17 00:03:14.079117","2014-11-17 00:03:14.079117",2004-07-01,"Hewlett-Packard Company","AlphaServer ES47 7/1150",,f,800,882,587,828,877,722,984,517,960,774,638,1085,842,1020,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03132.html
309,879,"2014-11-17 00:03:14.098525","2014-11-17 00:03:14.098525",2003-01-01,"Hewlett-Packard Company","AlphaServer ES80 7/1000",,f,689,761,507,713,746,619,856,446,831,660,553,947,715,881,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01908.html
310,880,"2014-11-17 00:03:14.118647","2014-11-17 00:03:14.118647",2004-07-01,"Hewlett-Packard Company","AlphaServer ES80 7/1150",,f,800,882,587,828,877,722,984,517,960,774,638,1085,842,1020,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03141.html
311,880,"2014-11-17 00:03:14.136734","2014-11-17 00:03:14.136734",2003-01-01,"Hewlett-Packard Company","AlphaServer GS1280 7/1150",,f,795,877,583,822,859,712,982,514,958,768,636,1094,824,1018,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01918.html
312,881,"2014-11-17 00:03:14.155633","2014-11-17 00:03:14.155633",2004-08-01,"Hewlett-Packard Company","AlphaServer GS1280 7/1300",,f,904,994,664,933,993,803,1115,582,1088,876,718,1227,947,1158,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03150.html
313,951,"2014-11-17 00:03:14.178969","2014-11-17 00:03:14.178969",2001-11-01,"Hewlett-Packard Company","HP 9000 Model A500",,f,406,422,375,400,570,346,469,357,378,395,226,775,336,457,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001105-00282.html
314,951,"2014-11-17 00:03:14.197462","2014-11-17 00:03:14.197462",2000-11-01,"Hewlett-Packard Company","HP 9000 Model L3000",,f,373,388,368,367,525,283,464,313,374,381,196,707,302,416,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20001222-00436.html
315,952,"2014-11-17 00:03:14.213915","2014-11-17 00:03:14.213915",2000-04-01,"Hewlett-Packard Company","HP 9000 Model N4000",,f,367,379,369,375,520,266,439,315,336,375,197,689,305,431,http://www.spec.org/cpu2000/results/res2000q1/cpu2000-20000313-00044.html
316,191,"2014-11-17 00:03:14.239736","2014-11-17 00:03:14.239736",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx2600   Itanium 2",,f,1059,1073,844,905,1283,1052,1045,810,1325,1026,946,1601,993,1111,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031117-02648.html
317,193,"2014-11-17 00:03:14.258215","2014-11-17 00:03:14.258215",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx2600   Itanium 2",,f,1322,1322,973,1119,1554,2305,1221,983,1547,1210,1074,1944,1217,1280,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030711-02389.html
318,193,"2014-11-17 00:03:14.280941","2014-11-17 00:03:14.280941",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx2600   Itanium 2",,f,1408,0,950,1171,1586,2514,1250,1037,1814,1275,1142,1957,1353,1506,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040224-02896.html
319,191,"2014-11-17 00:03:14.299189","2014-11-17 00:03:14.299189",2004-01-01,"Hewlett-Packard Company","HP Integrity Server rx4640   Itanium 2",,f,1117,1132,821,945,1332,1153,1056,843,1540,1087,1016,1616,1104,1176,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040126-02774.html
320,193,"2014-11-17 00:03:14.319210","2014-11-17 00:03:14.319210",2004-01-01,"Hewlett-Packard Company","HP Integrity Server rx4640   Itanium 2",,f,1380,1404,944,1167,1574,2473,1241,1022,1757,1230,1139,1950,1352,1357,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040126-02775.html
321,191,"2014-11-17 00:03:14.341093","2014-11-17 00:03:14.341093",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx5670   Itanium 2",,f,1052,1066,844,899,1276,1012,1036,802,1334,1024,945,1594,992,1111,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031117-02654.html
322,193,"2014-11-17 00:03:14.360901","2014-11-17 00:03:14.360901",2003-09-01,"Hewlett-Packard Company","HP Integrity Server rx5670   Itanium 2",,f,1312,1312,976,1108,1503,2239,1229,980,1546,1193,1066,1932,1218,1280,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030711-02386.html
323,194,"2014-11-17 00:03:14.386477","2014-11-17 00:03:14.386477",2004-12-01,"Hewlett-Packard Company","HP Integrity rx2620-2",,f,1408,1408,1073,1140,1738,1264,1315,1055,1972,1426,1211,2156,1363,1625,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03474.html
324,193,"2014-11-17 00:03:14.407123","2014-11-17 00:03:14.407123",2004-12-01,"Hewlett-Packard Company","HP Integrity rx4640-8",,f,1372,1372,1007,1134,1676,1499,1233,1011,1841,1340,1154,2116,1355,1522,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041129-03626.html
325,194,"2014-11-17 00:03:14.427457","2014-11-17 00:03:14.427457",2004-12-01,"Hewlett-Packard Company","HP Integrity rx4640-8",,f,1590,1590,1073,1311,1843,3297,1315,1146,1983,1460,1221,2373,1480,1625,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03475.html
326,193,"2014-11-17 00:03:14.447291","2014-11-17 00:03:14.447291",2003-09-01,"Hewlett-Packard Company","HP Workstation zx6000   Itanium 2",,f,1315,1315,977,1115,1503,2266,1228,988,1539,1188,1072,1940,1219,1278,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030715-02410.html
327,1256,"2014-11-17 00:03:14.516972","2014-11-17 00:03:14.516972",2006-06-01,"Hewlett-Packard Company","ProLiant BL20P G4",,f,3000,3013,1849,2135,3099,4156,2754,2451,3923,3592,2890,4925,2251,3438,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06319.html
328,1250,"2014-11-17 00:03:14.541782","2014-11-17 00:03:14.541782",2006-06-01,"Hewlett-Packard Company","ProLiant BL20P G4",,f,1793,1802,1284,1171,2195,1905,1400,1531,2544,2192,2016,3012,1279,1897,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06357.html
329,1251,"2014-11-17 00:03:14.563905","2014-11-17 00:03:14.563905",2006-06-01,"Hewlett-Packard Company","ProLiant BL20p G4",,f,1703,1711,996,1250,1951,2775,1468,1341,2089,1943,1658,2901,1261,1829,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06796.html
330,1268,"2014-11-17 00:03:14.584918","2014-11-17 00:03:14.584918",2007-01-01,"Hewlett-Packard Company","ProLiant BL20p G4",,f,1963,1968,1159,1440,2221,3174,1702,1547,2426,2262,1876,3285,1445,2169,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070219-08607.html
331,1337,"2014-11-17 00:03:14.607525","2014-11-17 00:03:14.607525",2007-01-01,"Hewlett-Packard Company","ProLiant BL20p G4",,f,2726,2732,1651,1989,2771,4204,2433,2192,3470,3212,2591,4522,2027,3123,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08426.html
332,761,"2014-11-17 00:03:14.695904","2014-11-17 00:03:14.695904",2005-02-01,"Hewlett-Packard Company","ProLiant BL25p  TM  252",,f,1582,1764,1580,1258,1761,763,2268,1192,2257,1770,1637,2561,1450,1399,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050128-03757.html
333,762,"2014-11-17 00:03:14.719787","2014-11-17 00:03:14.719787",2005-09-01,"Hewlett-Packard Company","ProLiant BL25p  TM  254",,f,1693,1891,1690,1317,1934,759,2384,1294,2669,1854,1806,2686,1531,1500,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04654.html
334,765,"2014-11-17 00:03:14.739402","2014-11-17 00:03:14.739402",2005-07-01,"Hewlett-Packard Company","ProLiant BL25p  TM  275",,f,1374,1508,1313,1084,1533,682,1872,1054,2091,1492,1468,2185,1247,1235,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050711-04360.html
335,765,"2014-11-17 00:03:14.759290","2014-11-17 00:03:14.759290",2005-06-01,"Hewlett-Packard Company","ProLiant BL25p  TM  275",,f,1443,1515,1194,1187,1615,1023,1409,1366,2148,1435,1533,2244,1164,1469,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050725-04442.html
336,766,"2014-11-17 00:03:14.779289","2014-11-17 00:03:14.779289",2005-09-01,"Hewlett-Packard Company","ProLiant BL25p  TM  280",,f,1498,1663,1456,1185,1694,736,2049,1146,2283,1605,1597,2372,1358,1343,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04638.html
337,767,"2014-11-17 00:03:14.802356","2014-11-17 00:03:14.802356",2006-03-01,"Hewlett-Packard Company","ProLiant BL25p  TM  285",,f,1606,1797,1575,1245,1813,710,2308,1214,2645,1749,1714,2573,1451,1413,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05682.html
338,767,"2014-11-17 00:03:14.824977","2014-11-17 00:03:14.824977",2006-03-01,"Hewlett-Packard Company","ProLiant BL25p  TM  285",,f,1666,1754,1407,1344,1874,1084,1664,1581,2561,1726,1778,2558,1327,1693,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05685.html
339,788,"2014-11-17 00:03:14.842884","2014-11-17 00:03:14.842884",2006-11-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2218",,f,1626,1812,1587,1281,1826,756,2215,1235,2753,1731,1758,2537,1480,1413,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07585.html
340,788,"2014-11-17 00:03:14.863757","2014-11-17 00:03:14.863757",2006-11-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2218",,f,1723,1864,1445,1393,1962,1160,1678,1624,2492,1892,1901,2634,1341,1733,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07586.html
341,801,"2014-11-17 00:03:14.884868","2014-11-17 00:03:14.884868",2007-01-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2220SE",,f,1700,1914,1692,1336,1956,742,2327,1301,2968,1769,1861,2615,1538,1489,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08176.html
342,801,"2014-11-17 00:03:14.904890","2014-11-17 00:03:14.904890",2007-01-01,"Hewlett-Packard Company","ProLiant BL25p G2  TM  2220SE",,f,1831,1994,1554,1459,2074,1172,1809,1714,2651,2084,2079,2708,1425,1878,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08177.html
343,760,"2014-11-17 00:03:14.926534","2014-11-17 00:03:14.926534",2005-02-01,"Hewlett-Packard Company","ProLiant BL35p  TM  250",,f,1443,1618,1417,1164,1593,714,2066,1074,2031,1624,1468,2357,1326,1296,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050122-03718.html
344,765,"2014-11-17 00:03:14.948429","2014-11-17 00:03:14.948429",2005-06-01,"Hewlett-Packard Company","ProLiant BL35p  TM  275",,f,1361,1498,1312,1071,1516,653,1874,1040,2091,1496,1451,2181,1235,1222,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04464.html
345,765,"2014-11-17 00:03:14.966642","2014-11-17 00:03:14.966642",2005-06-01,"Hewlett-Packard Company","ProLiant BL35p  TM  275",,f,1457,1496,1211,1197,1622,1007,1431,1376,2174,1475,1545,2271,1174,1482,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04476.html
346,766,"2014-11-17 00:03:14.986401","2014-11-17 00:03:14.986401",2006-03-01,"Hewlett-Packard Company","ProLiant BL35p  TM  280",,f,1513,1692,1456,1196,1686,701,2133,1135,2428,1638,1608,2438,1373,1351,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05738.html
347,766,"2014-11-17 00:03:15.006289","2014-11-17 00:03:15.006289",2006-03-01,"Hewlett-Packard Company","ProLiant BL35p  TM  280",,f,1587,1667,1319,1302,1781,1100,1559,1500,2394,1575,1682,2473,1277,1619,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05748.html
348,770,"2014-11-17 00:03:15.031678","2014-11-17 00:03:15.031678",2005-09-01,"Hewlett-Packard Company","ProLiant BL45p  TM  854",,f,1696,1896,1697,1316,1943,758,2388,1299,2663,1856,1809,2706,1531,1499,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04620.html
349,772,"2014-11-17 00:03:15.053094","2014-11-17 00:03:15.053094",2005-09-01,"Hewlett-Packard Company","ProLiant BL45p  TM  880",,f,1499,1666,1453,1183,1698,736,2049,1146,2279,1604,1597,2388,1358,1351,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04633.html
350,773,"2014-11-17 00:03:15.072660","2014-11-17 00:03:15.072660",2006-03-01,"Hewlett-Packard Company","ProLiant BL45p  TM  885",,f,1604,1802,1572,1246,1801,711,2283,1212,2653,1750,1717,2563,1450,1412,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05708.html
